subject_term,housing,bikes,homelessness,dogs,parks,construction,traffic,transit,noise,energy,climate,infrastructure,safety,arts,childcare,democracy,cost of living,healthcare,equity,business
days off work,0.15773418545722961,0.06230657175183296,0.01299335714429617,0.015343444421887398,0.16717427968978882,0.29949480295181274,0.07379014790058136,0.3153281807899475,0.02167346701025963,0.20448815822601318,0.1750732809305191,0.32242631912231445,0.22032463550567627,0.13143165409564972,0.05030699074268341,0.12248438596725464,0.07023856788873672,0.17894181609153748,0.28835228085517883,0.1775563806295395
ddp,0.39857518672943115,0.1415555775165558,0.05332603678107262,0.7735640406608582,0.16947071254253387,0.3410528898239136,0.23493607342243195,0.5159026980400085,0.33216026425361633,0.36505889892578125,0.26543480157852173,0.4059883952140808,0.5116865634918213,0.387455016374588,0.22701677680015564,0.599518895149231,0.40069541335105896,0.24292141199111938,0.20800188183784485,0.5210931897163391
de-icing,0.024840684607625008,0.0026197342667728662,0.006413557566702366,0.006360082887113094,0.047815509140491486,0.0017961303237825632,0.016919780522584915,0.03131359815597534,0.0108391884714365,0.026807714253664017,0.7111033201217651,0.2441984862089157,0.6605964303016663,0.0058222184889018536,0.006903863046318293,0.03352287784218788,0.10821755230426788,0.005332202650606632,0.050570033490657806,0.31449300050735474
dead birds,0.00015416833048220724,6.909044168423861e-05,0.00028357692644931376,8.100282866507769e-05,0.0015743067488074303,0.0007731379009783268,0.00010419647878734395,0.020366404205560684,0.0012438000412657857,0.0003771200426854193,0.0006936515565030277,0.0001452725555282086,0.04544740170240402,0.011879331432282925,0.0032772833947092295,0.00021476858819369227,0.01344049721956253,0.00021183857461437583,0.007911513559520245,0.03658575192093849
death certificates,0.0013170455349609256,0.00016047862300183624,0.0019697407260537148,0.0012553728884086013,0.0006975483265705407,0.0007559299119748175,0.001422825618647039,0.003406256902962923,0.000311739684548229,0.0005110448109917343,0.0021579950116574764,0.0009514254052191973,0.08790963143110275,0.0011304232757538557,7.233920769067481e-05,0.0007490773568861187,0.0015300278319045901,0.004754824563860893,0.007274244911968708,0.00823273230344057
deaths,0.043557748198509216,0.007885589264333248,0.018903285264968872,0.040703821927309036,0.01626553013920784,0.02026977390050888,0.13745246827602386,0.10171157866716385,0.006929079536348581,0.003834209404885769,0.1453859508037567,0.1315218061208725,0.007485043723136187,0.001351617043837905,0.00033520342549309134,0.013680407777428627,0.012689081951975822,0.0053556933999061584,0.041743017733097076,0.09304685145616531
debentures,0.007457051891833544,0.0001703090383671224,0.0011218120343983173,0.0004420845943968743,0.01114245317876339,0.014533639885485172,0.0016146586276590824,0.09631571918725967,0.0008976160897873342,0.0023266004864126444,0.020761027932167053,0.0097921472042799,0.18544761836528778,0.0005250376998446882,0.00024687862605787814,0.001593847176991403,0.03292069956660271,0.004615766927599907,0.0002885828143917024,0.5012374520301819
debt,0.03167674317955971,0.000858655315823853,0.0006152908317744732,0.0006427893531508744,0.009228969924151897,0.012310396879911423,0.0012698901118710637,0.06630661338567734,0.0012378302635625005,0.0008916605147533119,0.002049107803031802,0.09425599128007889,0.0011921406257897615,0.0005732202553190291,0.0007634978392161429,0.0003031498345080763,0.009168112650513649,0.008020909503102303,0.00021177285816520452,0.03648067265748978
decision-making,0.01343526691198349,0.005094724707305431,0.0026868688873946667,0.0028253125492483377,0.023741690441966057,0.000265808601398021,0.011236882768571377,0.032896172255277634,0.00010795818525366485,0.09688568115234375,0.08747123181819916,0.059398144483566284,0.06991232931613922,0.0015230531571432948,0.001184823689982295,0.5335741639137268,0.03745425492525101,0.11504173278808594,0.15114575624465942,0.7745492458343506
decisions (council),0.004183379001915455,0.0026461922097951174,0.008290233090519905,0.0021142337936908007,0.010844995267689228,0.0009550824179314077,0.00604524090886116,0.010968615300953388,9.59313620114699e-05,0.03773166239261627,0.06877752393484116,0.01024422887712717,0.08056572079658508,0.0012292938772588968,0.002713616704568267,0.05171362683176994,0.07859867066144943,0.029429003596305847,0.061264749616384506,0.15273353457450867
deep lake water cooling system,0.00021833201753906906,0.00013819550804328173,3.519838719512336e-05,0.0003862790472339839,0.0006455180700868368,0.00021923077292740345,0.00011993695807177573,0.0005621751770377159,0.00015981389151420444,0.041200149804353714,0.24934634566307068,0.9211774468421936,0.29860174655914307,0.000561634951736778,3.8900885556358844e-05,0.0005246647051535547,0.006378197576850653,8.826415432849899e-05,0.022262265905737877,0.35227712988853455
deer,0.0005486964946612716,0.00013814156409353018,0.0006262288079597056,0.00024300407676491886,0.008608960546553135,0.004499493632465601,0.00022873948910273612,0.01609761081635952,0.0003428612253628671,0.0014011416351422668,0.00112040969543159,0.00417797826230526,0.18607309460639954,0.06696739047765732,0.005732210818678141,0.005211388226598501,0.0645371600985527,0.0014438462676480412,0.020267201587557793,0.007623802404850721
defibrillators,0.0007134527550078928,0.00010041308269137517,0.0005183866014704108,0.0004898789338767529,0.00467162998393178,0.00016225666331592947,0.0005184470792300999,0.03557426109910011,0.00015599725884385407,0.0004669079789891839,0.0005329329869709909,0.05005375295877457,0.6968687176704407,0.00017868890427052975,0.0001073997191269882,0.0005784957902505994,0.0006766443839296699,0.8709608912467957,0.005063350312411785,0.010288187302649021
delegation of authority,0.06680014729499817,0.007238929625600576,0.0012541739270091057,0.0036546350456774235,0.07505989074707031,0.0006807844620198011,0.01782798208296299,0.21669945120811462,0.0002164257748518139,0.036433856934309006,0.03061521239578724,0.05062238499522209,0.013046102598309517,0.006668036803603172,0.007582508958876133,0.266463965177536,0.0016858407761901617,0.07449191063642502,0.013298808597028255,0.32250455021858215
delicatessens,0.01013126503676176,0.008026286028325558,0.00027711185975931585,0.002793707652017474,0.014083372429013252,0.007123053539544344,0.022582504898309708,0.06576445698738098,0.00040413523674942553,0.02890484593808651,0.01738506369292736,0.3544244170188904,0.2683303952217102,0.03288669511675835,0.8068251609802246,0.10377389192581177,0.03142000734806061,0.7397761344909668,0.07257760316133499,0.2164338082075119
dementia,0.004855327308177948,0.00012099485320504755,5.6800137826940045e-05,0.0002642686013132334,0.003792808623984456,0.00012242846423760056,0.0003754067001864314,0.005910495761781931,0.0015928958309814334,0.0001374867424601689,0.00020114675862714648,0.00030033497023396194,0.0004620618128683418,0.0001464557135477662,4.2503554141148925e-05,7.816736615495756e-05,0.0005661434261128306,0.0004312043893150985,0.00032784155337139964,7.08182342350483e-05
demerit points,0.518823504447937,0.06501287966966629,0.10911092907190323,0.017039479687809944,0.1482965648174286,0.24228861927986145,0.13504715263843536,0.35500001907348633,0.03378606587648392,0.21302901208400726,0.22051072120666504,0.360111802816391,0.1266230195760727,0.009005814790725708,0.10683692991733551,0.0396522581577301,0.3660954236984253,0.21503528952598572,0.0006108293309807777,0.3175416886806488
demographics,0.02710028365254402,0.002773446263745427,0.0064786807633936405,0.0024621516931802034,0.02417454868555069,0.0008966929744929075,0.0024836042430251837,0.060846082866191864,0.00013434157881420106,0.0009843342704698443,0.00045198146835900843,0.0010792927350848913,0.006371458992362022,0.0003408932825550437,0.004576348699629307,0.41061705350875854,0.001711748307570815,0.002777476329356432,0.0044823307543993,0.002002243883907795
demolitions,0.0037290388718247414,0.0032531190663576126,0.003601856529712677,0.009025737643241882,0.012049437500536442,0.0004926512483507395,0.0029902069363743067,0.008378030732274055,0.032722026109695435,0.03443721681833267,0.034148816019296646,0.3338643014431,0.006094906944781542,0.0006054531550034881,0.0005376895423978567,0.0029143798165023327,0.004109104163944721,0.0023929430171847343,0.0029523500707000494,0.3224804401397705
demonstration,0.008079640567302704,0.30119040608406067,0.031350184231996536,0.060715943574905396,0.0647035539150238,0.012680490501224995,0.14194563031196594,0.2482578605413437,0.005434236489236355,0.4048973619937897,0.22520367801189423,0.1965043693780899,0.38018763065338135,0.5462461709976196,0.1225435733795166,0.2771397531032562,0.20389997959136963,0.2801767587661743,0.09259483963251114,0.13995008170604706
demonstration projects,0.035478368401527405,0.0965530276298523,0.007243921980261803,0.015332403592765331,0.05035856366157532,0.07399388402700424,0.06035459414124489,0.2146717607975006,0.003288733307272196,0.34727659821510315,0.15855205059051514,0.18929187953472137,0.1555188000202179,0.26797306537628174,0.05304984003305435,0.05965556204319,0.0699617937207222,0.15671442449092865,0.055146340280771255,0.026368776336312294
demonstrations,0.005548306740820408,0.09288664162158966,0.009833761490881443,0.02460595779120922,0.011435791850090027,0.027652563527226448,0.014920291490852833,0.0890924260020256,0.0009882976301014423,0.1877729743719101,0.10282202064990997,0.03924153745174408,0.2254718393087387,0.5700200200080872,0.04049145057797432,0.1466236710548401,0.07086322456598282,0.1124555766582489,0.0538036972284317,0.01895233802497387
density,0.6551901698112488,0.09564070403575897,0.046548642218112946,0.035638030618429184,0.1195218563079834,0.36590245366096497,0.28613030910491943,0.5619103908538818,0.025291040539741516,0.5022967457771301,0.2759213447570801,0.4481765031814575,0.5309175848960876,0.329624205827713,0.15971098840236664,0.16821622848510742,0.4993235468864441,0.3392995595932007,0.22671520709991455,0.5066826939582825
dental care,7.114086474757642e-05,8.707257802598178e-05,2.7162170226802118e-05,0.00045607687206938863,7.842276681913063e-05,3.94022099499125e-05,9.317842341260985e-05,0.0002561677247285843,5.819285070174374e-05,9.987151861423627e-05,0.00011557857214938849,0.00011920369433937594,0.00034319673432037234,7.315495167858899e-05,7.645264849998057e-05,0.00010966684203594923,0.0007518152706325054,0.5628604292869568,0.0014954257057979703,0.0003792818170040846
dental clinics,7.154371269280091e-05,7.908470433903858e-05,3.198344347765669e-05,0.00021322567772585899,6.562917405972257e-05,4.100790829397738e-05,0.0001687596522970125,0.0002422512334305793,0.0002781548537313938,0.0001869831030489877,0.000153275701450184,0.0025174678303301334,0.006097033619880676,7.59630638640374e-05,5.926514131715521e-05,0.0001570065360283479,0.0007624608697369695,0.94795823097229,0.04380253702402115,0.4202146530151367
dental screening,9.214702731696889e-05,9.233937453245744e-05,3.135899896733463e-05,0.0006609837291762233,0.0001258770062122494,4.164681740803644e-05,0.00010429832036606967,0.0008118415134958923,7.253607327584177e-05,0.0001632895873626694,0.00010778397700050846,0.0001456198369851336,0.0019506866810843349,0.00012893765233457088,5.383066672948189e-05,0.0002262154157506302,0.0003475163539405912,0.6357815861701965,0.0032577367965132,0.0007446214440278709
dental services,6.980889884289354e-05,8.808491111267358e-05,3.899417060893029e-05,0.00026613037334755063,7.681518036406487e-05,4.594720667228103e-05,0.0001276655530091375,0.0001718612329568714,8.260537288151681e-05,7.960235234349966e-05,0.00015884070307947695,0.00010368133371230215,0.00036124404869042337,0.00010014631698140875,5.0712416850728914e-05,0.00018650096899364144,0.0006820706184953451,0.1747131645679474,0.0015095763374119997,0.011735094711184502
dental work,7.125565025489777e-05,7.228692265925929e-05,3.1569128623232245e-05,0.0003207194968126714,9.387201862409711e-05,9.652311564423144e-05,0.00013380903692450374,0.000734254892449826,0.00012720566883217543,0.00015440856805071235,0.00012319670349825174,0.00014380797802004963,0.00031362145091407,0.0001564011472510174,3.983429633080959e-05,0.00011340810306137428,0.0004557894426397979,0.048486221581697464,0.001483007799834013,0.028978655114769936
dentist,8.215120760723948e-05,9.254579344997182e-05,7.249168265843764e-05,0.00023827295808587223,0.00014555072993971407,7.762492896290496e-05,0.0001347429642919451,0.0003252238384447992,0.00011336633906466886,0.00021965318592265248,0.0002494131913408637,0.00017882279644254595,0.0042612371034920216,0.00014118896797299385,4.991832611267455e-05,0.00017012946773320436,0.001580298412591219,0.9460239410400391,0.01582302711904049,0.23553264141082764
dentistry,6.494421540992334e-05,8.301356137963012e-05,3.398980697966181e-05,0.00021096390264574438,8.272595732705668e-05,5.653318658005446e-05,0.00012060957669746131,0.0002907133020926267,7.581161480629817e-05,0.00010385982022853568,0.00013088011473882943,0.00020810039131902158,0.0004967838176526129,0.00010543902317294851,4.386449290905148e-05,0.00010307780030416325,0.0004701474099420011,0.5458714365959167,0.0007952997693791986,0.006076742894947529
dentists,8.326413080794737e-05,8.190172957256436e-05,5.6463944929419085e-05,0.00019218763918615878,8.667013753438368e-05,9.403258445672691e-05,0.0001272884983336553,0.0004116654163226485,0.00015034819080028683,0.00014600994472857565,0.0001934321189764887,0.0001366268115816638,0.005592032335698605,0.00012046466872561723,5.042935663368553e-05,0.00014758297766093165,0.000772432133089751,0.8960790038108826,0.023411301895976067,0.14375248551368713
depression,0.1717073917388916,0.002577232662588358,0.0015007959445938468,0.005453208461403847,0.01464122161269188,0.00019464034994598478,0.005302942357957363,0.024813314899802208,0.014853417873382568,0.00014065451978240162,0.002145451493561268,0.010525371879339218,0.0003360058763064444,0.00013570823648478836,0.0008097800309769809,4.030949639854953e-05,0.017918068915605545,0.00014448219735641032,0.00015821927809156477,0.0010232155909761786
